6.785778621715231607e-01,2.972243521414331013e+00
6.266661678215224018e-01,2.976344103943433517e+00
5.746857524643341764e-01,2.980118296801189448e+00
5.226423163382684089e-01,2.983565686104819648e+00
4.705415665925725133e-01,2.986685893809239989e+00
4.183892166615783004e-01,2.989478577748513111e+00
3.661909856381592721e-01,2.991943431673374398e+00
3.139525976465676327e-01,2.994080185284814455e+00
2.616797812147198532e-01,2.995888604263721611e+00
2.093782686459987330e-01,2.997368490296575150e+00
1.570537953906419870e-01,2.998519681097194578e+00
1.047120994167852481e-01,2.999342050424536499e+00
5.235892058122934567e-02,2.999835508096536429e+00
1.416384724411994805e-15,3.000000000000000000e+00
-5.235892058122762482e-02,2.999835508096536429e+00
-1.047120994167835273e-01,2.999342050424536499e+00
-1.570537953906402939e-01,2.998519681097194578e+00
-2.093782686459970122e-01,2.997368490296575150e+00
-2.616797812147180768e-01,2.995888604263721611e+00
-3.139525976465659118e-01,2.994080185284814455e+00
-3.661909856381575512e-01,2.991943431673374398e+00
-4.183892166615766350e-01,2.989478577748513111e+00
-4.705415665925708479e-01,2.986685893809239989e+00
-5.226423163382666326e-01,2.983565686104820092e+00
-5.746857524643324000e-01,2.980118296801189448e+00
-6.266661678215207365e-01,2.976344103943433517e+00
-6.785778621715214953e-01,2.972243521414331013e+00
-7.304151428120565503e-01,2.967816998888964886e+00
-7.821723252011529848e-01,2.963065021785413311e+00
-8.338437335805100048e-01,2.957988111211514948e+00
-8.854237015979151693e-01,2.952586823907726199e+00
-9.369065729286218946e-01,2.946861752186066052e+00
-9.882867018956297267e-01,2.940813523865165813e+00
-1.039558454088795658e+00,2.934442802201417066e+00
-1.090716206982711656e+00,2.927750285816242304e+00
-1.141754350553277675e+00,2.920736708619481092e+00
-1.192667287892903660e+00,2.913402839728908233e+00
-1.243449435824273142e+00,2.905749483385893672e+00
-1.294095225512603253e+00,2.897777478867205048e+00
-1.344599103076328017e+00,2.889487700392974645e+00
-1.394955530196145821e+00,2.880881057030829417e+00
-1.445158984722356488e+00,2.871958492596202284e+00
-1.495203961280431759e+00,2.862720985548830921e+00
-1.545084971874735480e+00,2.853169548885460927e+00
-1.594796546490348632e+00,2.843305230028757347e+00
-1.644333233692915064e+00,2.833129110712443222e+00
-1.693689601226455732e+00,2.822642306862676698e+00
-1.742860236609075075e+00,2.811845968475674695e+00
-1.791839747726500232e+00,2.800741279491605340e+00
-1.840622763423388708e+00,2.789329457664754486e+00
-1.889203934092334780e+00,2.777611754429984536e+00
-1.937577932260514224e+00,2.765589454765501998e+00
-1.985739453173902325e+00,2.753263877051943531e+00
-2.033683215379000320e+00,2.740636372927802711e+00
-2.081403961302005001e+00,2.727708327141205924e+00
-2.128896457825361743e+00,2.714481157398059175e+00
-2.176155496861636784e+00,2.700956314206580444e+00
-2.223175895924636158e+00,2.687135280718238928e+00
-2.269952498697733745e+00,2.673019572565103807e+00
-2.316480175599307412e+00,2.658610737693644310e+00
-2.362753824345269926e+00,2.643910356194976607e+00
-2.408768370508575174e+00,2.628920040131591307e+00
-2.454518768075704127e+00,2.613641433360568200e+00
-2.499999999999999112e+00,2.598076211353316012e+00
-2.545207078751854812e+00,2.582226081011831376e+00
-2.590135046865650104e+00,2.566092780481520119e+00
-2.634778977483386520e+00,2.549678078960592398e+00
-2.679133974894982284e+00,2.532983776506045448e+00
-2.723195175075133534e+00,2.516011703836272595e+00
-2.766957746216720082e+00,2.498763722130298515e+00
-2.810416889260651807e+00,2.481241722823686047e+00
-2.853567838422157887e+00,2.463447627401112339e+00
-2.896405861713393204e+00,2.445383387185663171e+00
-2.938926261462365019e+00,2.427050983124842354e+00
-2.981124374828078238e+00,2.408452425573344158e+00
-3.022995574311874378e+00,2.389589754072588779e+00
-3.064535268264881207e+00,2.370465037127071461e+00
-3.105738901391549955e+00,2.351080371977520400e+00
-3.146601955249186400e+00,2.331437884370913149e+00
-3.187119948743446951e+00,2.311539728327368426e+00
-3.227288438619751787e+00,2.291388085903927063e+00
-3.267103019950525766e+00,2.270985166955270085e+00
-3.306559326618258687e+00,2.250333208891379222e+00
-3.345653031794289411e+00,2.229434476432183398e+00
-3.384379848413303193e+00,2.208291261359203173e+00
-3.422735529643441854e+00,2.186905882264235323e+00
-3.460715869352033458e+00,2.165280684295086910e+00
-3.498316702566826031e+00,2.143418038898410760e+00
-3.535533905932737309e+00,2.121320343559642829e+00
-3.572363398164015713e+00,2.098990021540096951e+00
-3.608801140491810777e+00,2.076429521611220519e+00
-3.644843137107056652e+00,2.053641317786066622e+00
-3.680485435598670030e+00,2.030627909047983071e+00
-3.715724127386970110e+00,2.007391819076575601e+00
-3.750555348152296187e+00,1.983935595970956811e+00
-3.784975278258781550e+00,1.960261811970316792e+00
-3.818980143173209552e+00,1.936373063171852538e+00
-3.852566213878945600e+00,1.912271969246069681e+00
-3.885729807284853621e+00,1.887961173149513172e+00
-3.918467286629198743e+00,1.863443340834931572e+00
-3.950775061878450956e+00,1.838721160958930456e+00
-3.982649590120980854e+00,1.813797344587124716e+00
-4.014087375955571524e+00,1.788674624896848142e+00
-4.045084971874736368e+00,1.763355756877419633e+00
-4.075638978642770027e+00,1.737843517028037077e+00
-4.105746045668518640e+00,1.712140703053296464e+00
-4.135402871372808598e+00,1.686250133556392417e+00
-4.164606203550496488e+00,1.660174647730033204e+00
-4.193352839727119807e+00,1.633917105045081808e+00
-4.221639627510073822e+00,1.607480384936990969e+00
-4.249463464934319035e+00,1.580867386490033111e+00
-4.276821300802532200e+00,1.554081028119391750e+00
-4.303710135019717775e+00,1.527124247251114397e+00
-4.330127018922192761e+00,1.500000000000000888e+00
-4.356069055600946704e+00,1.472711260845422920e+00
-4.381533400219316476e+00,1.445261022305146748e+00
-4.406517260324960716e+00,1.417652294607162355e+00
-4.431017896156072666e+00,1.389888105359586179e+00
-4.455032620941839383e+00,1.361971499218640691e+00
-4.478558801197063843e+00,1.333905537554783471e+00
-4.501593857010966815e+00,1.305693298116983758e+00
-4.524135262330096552e+00,1.277337874695218645e+00
-4.546180545235341874e+00,1.248842376781204688e+00
-4.567727288213003334e+00,1.220209929227401346e+00
-4.588773128419904701e+00,1.191443671904343304e+00
-4.609315757942502145e+00,1.162546759356309467e+00
-4.629352924049973339e+00,1.133522360455402556e+00
-4.648882429441256292e+00,1.104373658054034424e+00
-4.667902132486007716e+00,1.075103848635901915e+00
-4.686409947459456937e+00,1.045716141965446155e+00
-4.704403844771126941e+00,1.016213760735875216e+00
-4.721881851187404777e+00,9.865999402157501486e-01
-4.738842050047927579e+00,9.568779278942110000e-01
-4.755282581475767323e+00,9.270509831248425758e-01
-4.771201642581384128e+00,8.971223767682610095e-01
-4.786597487660335659e+00,8.670953908334163573e-01
-4.801468428384715104e+00,8.369733181176886028e-01
-4.815812833988290187e+00,8.067594618457986089e-01
-4.829629131445340562e+00,7.764571353075631066e-01
-4.842915805643154492e+00,7.460696614945656613e-01
-4.855671399548179501e+00,7.156003727357432842e-01
-4.867894514365801228e+00,6.850526103319685145e-01
-4.879583809693736285e+00,6.544297241896283035e-01
-4.890738003669027556e+00,6.237350724532791935e-01
-4.901355873108609096e+00,5.929720211373790129e-01
-4.911436253643443273e+00,5.621439437571750242e-01
-4.920978039846209739e+00,5.312542209587503006e-01
-4.929980185352524025e+00,5.003062401483078236e-01
-4.938441702975688408e+00,4.693033951206943000e-01
-4.946361664814941328e+00,4.382490856872357510e-01
-4.953739202357217764e+00,4.071467173029147402e-01
-4.960573506572388602e+00,3.759997006929136076e-01
-4.966863828001981673e+00,3.448114514786013163e-01
-4.972609476841366671e+00,3.135853898029611897e-01
-4.977809823015400426e+00,2.823249399555444183e-01
-4.982464296247521851e+00,2.510335299969471690e-01
-4.986572386122290368e+00,2.197145913828963959e-01
-4.990133642141358017e+00,1.883715585879407461e-01
-4.993147673772869055e+00,1.570078687288327668e-01
-4.995614150494292360e+00,1.256269611875994174e-01
-4.997532801828658222e+00,9.423227723438604153e-02
-4.998903417374227942e+00,6.282725965007132651e-02
-4.999725846827560716e+00,3.141535234873846227e-02
-5.000000000000000000e+00,1.699661669294393885e-15
-4.999725846827560716e+00,-3.141535234873638754e-02
-4.998903417374227942e+00,-6.282725965006927260e-02
-4.997532801828658222e+00,-9.423227723438398762e-02
-4.995614150494292360e+00,-1.256269611875973635e-01
-4.993147673772869055e+00,-1.570078687288306851e-01
-4.990133642141358017e+00,-1.883715585879386922e-01
-4.986572386122290368e+00,-2.197145913828943420e-01
-4.982464296247521851e+00,-2.510335299969451150e-01
-4.977809823015400426e+00,-2.823249399555423089e-01
-4.972609476841366671e+00,-3.135853898029591358e-01
-4.966863828001982561e+00,-3.448114514785992624e-01
-4.960573506572389491e+00,-3.759997006929115537e-01
-4.953739202357218652e+00,-4.071467173029114095e-01
-4.946361664814941328e+00,-4.382490856872337526e-01
-4.938441702975689296e+00,-4.693033951206909693e-01
-4.929980185352524913e+00,-5.003062401483058252e-01
-4.920978039846209739e+00,-5.312542209587483022e-01
-4.911436253643443273e+00,-5.621439437571729147e-01
-4.901355873108609984e+00,-5.929720211373770145e-01
-4.890738003669028444e+00,-6.237350724532771951e-01
-4.879583809693738061e+00,-6.544297241896261941e-01
-4.867894514365801228e+00,-6.850526103319665161e-01
-4.855671399548181277e+00,-7.156003727357412858e-01
-4.842915805643156268e+00,-7.460696614945636629e-01
-4.829629131445342338e+00,-7.764571353075611082e-01
-4.815812833988291075e+00,-8.067594618457966105e-01
-4.801468428384715992e+00,-8.369733181176866044e-01
-4.786597487660337435e+00,-8.670953908334130267e-01
-4.771201642581385016e+00,-8.971223767682590111e-01
-4.755282581475769099e+00,-9.270509831248406885e-01
-4.738842050047928467e+00,-9.568779278942090016e-01
-4.721881851187406554e+00,-9.865999402157481502e-01
-4.704403844771127829e+00,-1.016213760735873217e+00
-4.686409947459458714e+00,-1.045716141965444157e+00
-4.667902132486009492e+00,-1.075103848635899917e+00
-4.648882429441258068e+00,-1.104373658054032425e+00
-4.629352924049974227e+00,-1.133522360455400779e+00
-4.609315757942503922e+00,-1.162546759356307691e+00
-4.588773128419906477e+00,-1.191443671904341084e+00
-4.567727288213005110e+00,-1.220209929227399570e+00
-4.546180545235342763e+00,-1.248842376781202912e+00
-4.524135262330098328e+00,-1.277337874695216868e+00
-4.501593857010968591e+00,-1.305693298116980872e+00
-4.478558801197064732e+00,-1.333905537554781251e+00
-4.455032620941840271e+00,-1.361971499218638693e+00
-4.431017896156074443e+00,-1.389888105359584181e+00
-4.406517260324962493e+00,-1.417652294607160579e+00
-4.381533400219318253e+00,-1.445261022305144971e+00
-4.356069055600948481e+00,-1.472711260845421144e+00
-4.330127018922194537e+00,-1.499999999999999334e+00
-4.303710135019719552e+00,-1.527124247251112621e+00
-4.276821300802533088e+00,-1.554081028119389973e+00
-4.249463464934320811e+00,-1.580867386490031556e+00
-4.221639627510075599e+00,-1.607480384936989193e+00
-4.193352839727121584e+00,-1.633917105045080254e+00
-4.164606203550499153e+00,-1.660174647730030539e+00
-4.135402871372810374e+00,-1.686250133556390640e+00
-4.105746045668522193e+00,-1.712140703053293578e+00
-4.075638978642771804e+00,-1.737843517028035523e+00
-4.045084971874739033e+00,-1.763355756877418079e+00
-4.014087375955573300e+00,-1.788674624896846588e+00
-3.982649590120983074e+00,-1.813797344587123161e+00
-3.950775061878452732e+00,-1.838721160958928902e+00
-3.918467286629200963e+00,-1.863443340834929796e+00
-3.885729807284855397e+00,-1.887961173149511840e+00
-3.852566213878947821e+00,-1.912271969246067904e+00
-3.818980143173211772e+00,-1.936373063171851205e+00
-3.784975278258783771e+00,-1.960261811970315016e+00
-3.750555348152298407e+00,-1.983935595970955035e+00
-3.715724127386972775e+00,-2.007391819076573825e+00
-3.680485435598673583e+00,-2.030627909047980850e+00
-3.644843137107059317e+00,-2.053641317786065290e+00
-3.608801140491812998e+00,-2.076429521611219187e+00
-3.572363398164018378e+00,-2.098990021540095618e+00
-3.535533905932739529e+00,-2.121320343559641497e+00
-3.498316702566828251e+00,-2.143418038898409428e+00
-3.460715869352036123e+00,-2.165280684295085578e+00
-3.422735529643444963e+00,-2.186905882264233991e+00
-3.384379848413305858e+00,-2.208291261359201840e+00
-3.345653031794292076e+00,-2.229434476432182066e+00
-3.306559326618261352e+00,-2.250333208891377890e+00
-3.267103019950527987e+00,-2.270985166955268753e+00
-3.227288438619753119e+00,-2.291388085903926175e+00
-3.187119948743450948e+00,-2.311539728327366205e+00
-3.146601955249189064e+00,-2.331437884370911817e+00
-3.105738901391552620e+00,-2.351080371977518624e+00
-3.064535268264885648e+00,-2.370465037127069685e+00
-3.022995574311877043e+00,-2.389589754072587890e+00
-2.981124374828080903e+00,-2.408452425573343270e+00
-2.938926261462366352e+00,-2.427050983124841910e+00
-2.896405861713397645e+00,-2.445383387185661395e+00
-2.853567838422160996e+00,-2.463447627401111006e+00
-2.810416889260654472e+00,-2.481241722823684714e+00
-2.766957746216720526e+00,-2.498763722130298071e+00
-2.723195175075138863e+00,-2.516011703836270819e+00
-2.679133974894985393e+00,-2.532983776506044116e+00
-2.634778977483389184e+00,-2.549678078960591066e+00
-2.590135046865651436e+00,-2.566092780481519675e+00
-2.545207078751859253e+00,-2.582226081011830043e+00
-2.500000000000002220e+00,-2.598076211353315124e+00
-2.454518768075705459e+00,-2.613641433360568200e+00
-2.408768370508580059e+00,-2.628920040131589531e+00
-2.362753824345272591e+00,-2.643910356194975719e+00
-2.316480175599310520e+00,-2.658610737693643422e+00
-2.269952498697734633e+00,-2.673019572565103363e+00
-2.223175895924641043e+00,-2.687135280718237595e+00
-2.176155496861639893e+00,-2.700956314206580000e+00
-2.128896457825364852e+00,-2.714481157398058286e+00
-2.081403961302006334e+00,-2.727708327141205480e+00
-2.033683215379004761e+00,-2.740636372927801823e+00
-1.985739453173905655e+00,-2.753263877051942643e+00
-1.937577932260516445e+00,-2.765589454765501110e+00
-1.889203934092340109e+00,-2.777611754429983204e+00
-1.840622763423392927e+00,-2.789329457664753598e+00
-1.791839747726503562e+00,-2.800741279491604452e+00
-1.742860236609077296e+00,-2.811845968475674251e+00
-1.693689601226461061e+00,-2.822642306862675365e+00
-1.644333233692919283e+00,-2.833129110712442777e+00
-1.594796546490351741e+00,-2.843305230028756903e+00
-1.545084971874737700e+00,-2.853169548885460483e+00
-1.495203961280437088e+00,-2.862720985548829589e+00
-1.445158984722360929e+00,-2.871958492596201395e+00
-1.394955530196148041e+00,-2.880881057030828973e+00
-1.344599103076329127e+00,-2.889487700392974201e+00
-1.294095225512607694e+00,-2.897777478867204159e+00
-1.243449435824276472e+00,-2.905749483385892784e+00
-1.192667287892905881e+00,-2.913402839728907789e+00
-1.141754350553283226e+00,-2.920736708619480204e+00
-1.090716206982716097e+00,-2.927750285816241416e+00
-1.039558454088798989e+00,-2.934442802201416622e+00
-9.882867018956319471e-01,-2.940813523865165369e+00
-9.369065729286274458e-01,-2.946861752186065608e+00
-8.854237015979196102e-01,-2.952586823907725311e+00
-8.338437335805133355e-01,-2.957988111211514504e+00
-7.821723252011552052e-01,-2.963065021785412867e+00
-7.304151428120621015e-01,-2.967816998888964442e+00
-6.785778621715249370e-01,-2.972243521414330569e+00
-6.266661678215229569e-01,-2.976344103943433517e+00
-5.746857524643336212e-01,-2.980118296801189448e+00
-5.226423163382711845e-01,-2.983565686104819648e+00
-4.705415665925742896e-01,-2.986685893809239989e+00
-4.183892166615789110e-01,-2.989478577748512667e+00
-3.661909856381631578e-01,-2.991943431673373954e+00
-3.139525976465704638e-01,-2.994080185284814455e+00
-2.616797812147215185e-01,-2.995888604263721611e+00
-2.093782686459993714e-01,-2.997368490296575150e+00
-1.570537953906459283e-01,-2.998519681097194578e+00
-1.047120994167880792e-01,-2.999342050424536499e+00
-5.235892058123106652e-02,-2.999835508096536429e+00
-9.184850993605147944e-16,-3.000000000000000000e+00
5.235892058122478682e-02,-2.999835508096536429e+00
1.047120994167818064e-01,-2.999342050424536499e+00
1.570537953906396555e-01,-2.998519681097194578e+00
2.093782686459975118e-01,-2.997368490296575150e+00
2.616797812147153013e-01,-2.995888604263721611e+00
3.139525976465641355e-01,-2.994080185284814455e+00
3.661909856381568851e-01,-2.991943431673374398e+00
4.183892166615726937e-01,-2.989478577748513111e+00
4.705415665925680169e-01,-2.986685893809240433e+00
5.226423163382649673e-01,-2.983565686104820092e+00
5.746857524643318449e-01,-2.980118296801189448e+00
6.266661678215167397e-01,-2.976344103943433961e+00
6.785778621715187198e-01,-2.972243521414331013e+00
7.304151428120559952e-01,-2.967816998888964886e+00
7.821723252011534289e-01,-2.963065021785413311e+00
8.338437335805072292e-01,-2.957988111211515392e+00
8.854237015979136149e-01,-2.952586823907726199e+00
9.369065729286213395e-01,-2.946861752186066052e+00
9.882867018956300598e-01,-2.940813523865165813e+00
1.039558454088792772e+00,-2.934442802201417511e+00
1.090716206982710101e+00,-2.927750285816242748e+00
1.141754350553277231e+00,-2.920736708619481092e+00
1.192667287892899664e+00,-2.913402839728909122e+00
1.243449435824270477e+00,-2.905749483385894116e+00
1.294095225512601477e+00,-2.897777478867205048e+00
1.344599103076327351e+00,-2.889487700392974645e+00
1.394955530196142046e+00,-2.880881057030829862e+00
1.445158984722354711e+00,-2.871958492596202284e+00
1.495203961280431315e+00,-2.862720985548831365e+00
1.545084971874736146e+00,-2.853169548885460927e+00
1.594796546490345746e+00,-2.843305230028757791e+00
1.644333233692913510e+00,-2.833129110712443666e+00
1.693689601226455288e+00,-2.822642306862676698e+00
1.742860236609071301e+00,-2.811845968475675583e+00
1.791839747726497789e+00,-2.800741279491606228e+00
1.840622763423387154e+00,-2.789329457664754486e+00
1.889203934092334114e+00,-2.777611754429984536e+00
1.937577932260510449e+00,-2.765589454765502442e+00
1.985739453173899882e+00,-2.753263877051944419e+00
2.033683215378998987e+00,-2.740636372927803155e+00
2.081403961302004557e+00,-2.727708327141205924e+00
2.128896457825359079e+00,-2.714481157398059619e+00
2.176155496861634564e+00,-2.700956314206581332e+00
2.223175895924635714e+00,-2.687135280718238928e+00
2.269952498697733301e+00,-2.673019572565103807e+00
2.316480175599304747e+00,-2.658610737693645198e+00
2.362753824345267262e+00,-2.643910356194977496e+00
2.408768370508574730e+00,-2.628920040131591307e+00
2.454518768075699686e+00,-2.613641433360569977e+00
2.499999999999996447e+00,-2.598076211353316900e+00
2.545207078751854368e+00,-2.582226081011831820e+00
2.590135046865649660e+00,-2.566092780481520563e+00
2.634778977483383411e+00,-2.549678078960593286e+00
2.679133974894980064e+00,-2.532983776506046780e+00
2.723195175075133090e+00,-2.516011703836272595e+00
2.766957746216719194e+00,-2.498763722130298959e+00
2.810416889260649143e+00,-2.481241722823686935e+00
2.853567838422155667e+00,-2.463447627401113227e+00
2.896405861713392760e+00,-2.445383387185663171e+00
2.938926261462364575e+00,-2.427050983124842798e+00
2.981124374828075574e+00,-2.408452425573345046e+00
3.022995574311871714e+00,-2.389589754072590111e+00
3.064535268264880763e+00,-2.370465037127071906e+00
3.105738901391547735e+00,-2.351080371977521288e+00
3.146601955249184179e+00,-2.331437884370914038e+00
3.187119948743446507e+00,-2.311539728327368870e+00
3.227288438619751343e+00,-2.291388085903927063e+00
3.267103019950523546e+00,-2.270985166955271417e+00
3.306559326618256911e+00,-2.250333208891380110e+00
3.345653031794288967e+00,-2.229434476432183843e+00
3.384379848413302305e+00,-2.208291261359203617e+00
3.422735529643440522e+00,-2.186905882264236656e+00
3.460715869352031682e+00,-2.165280684295087799e+00
3.498316702566825587e+00,-2.143418038898411204e+00
3.535533905932736864e+00,-2.121320343559642829e+00
3.572363398164013493e+00,-2.098990021540098283e+00
3.608801140491808557e+00,-2.076429521611221851e+00
3.644843137107056652e+00,-2.053641317786066622e+00
3.680485435598668253e+00,-2.030627909047984403e+00
3.715724127386968334e+00,-2.007391819076576489e+00
3.750555348152295743e+00,-1.983935595970956811e+00
3.784975278258780662e+00,-1.960261811970317236e+00
3.818980143173207775e+00,-1.936373063171853870e+00
3.852566213878943380e+00,-1.912271969246071013e+00
3.885729807284852733e+00,-1.887961173149513616e+00
3.918467286629198298e+00,-1.863443340834932016e+00
3.950775061878448735e+00,-1.838721160958931788e+00
3.982649590120979521e+00,-1.813797344587126048e+00
4.014087375955571524e+00,-1.788674624896848364e+00
4.045084971874736368e+00,-1.763355756877420077e+00
4.075638978642769139e+00,-1.737843517028038409e+00
4.105746045668518640e+00,-1.712140703053296686e+00
4.135402871372807709e+00,-1.686250133556392861e+00
4.164606203550494712e+00,-1.660174647730034980e+00
4.193352839727118031e+00,-1.633917105045083140e+00
4.221639627510073822e+00,-1.607480384936991413e+00
4.249463464934319035e+00,-1.580867386490033333e+00
4.276821300802530423e+00,-1.554081028119393082e+00
4.303710135019715999e+00,-1.527124247251115952e+00
4.330127018922191873e+00,-1.500000000000001332e+00
4.356069055600945816e+00,-1.472711260845423364e+00
4.381533400219315588e+00,-1.445261022305148302e+00
4.406517260324959828e+00,-1.417652294607163910e+00
4.431017896156072666e+00,-1.389888105359586401e+00
4.455032620941836718e+00,-1.361971499218643356e+00
4.478558801197062067e+00,-1.333905537554784804e+00
4.501593857010965927e+00,-1.305693298116984202e+00
4.524135262330096552e+00,-1.277337874695219089e+00
4.546180545235340098e+00,-1.248842376781206465e+00
